,Name,Race,Class_1,Subclass_1,Class_level_1,Class_2,Subclass_2,Class_level_2,Num_of_classes,Total_lvl,Alignment,Skills,Feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,Spellcaster,Num_of_spells
5702,cocky_chandrasekhar,Half-Elf,Sorcerer,Storm Sorcery,1,,,,1,1,,Arcana; History; Religion; Insight; Perception; Survival,,9,10,8,10,16,12,14,19,True,6
5703,upbeat_roentgen,Lizardfolk,Barbarian,,1,,,,1,1,,Athletics; Stealth; Nature; Medicine; Perception; Survival,,14,14,15,14,14,10,14,8,False,0
5704,inspiring_dubinsky,Elf,Warlock,The Fiend,1,,,,1,1,,Acrobatics; Perception; Deception; Intimidation; Performance,,9,14,10,16,12,12,10,15,False,0
5705,nifty_volhard,Human,Bard,,1,,,,1,1,,Athletics; Acrobatics; Perception; Performance; Persuasion,,12,14,19,16,19,19,20,18,True,5
5706,romantic_neumann,Elf,Sorcerer,Wild Magic,1,,,,1,1,,Religion; Insight; Perception; Deception; Persuasion,,7,13,8,16,13,10,13,15,False,0
5707,magical_snyder,Tabaxi,Monk,,1,,,,1,1,NG,Acrobatics; Stealth; History; Religion; Insight; Perception,,8,18,13,20,10,14,16,13,False,0
5708,zealous_buck,Human,Fighter,,1,,,,1,1,,Athletics; Animal Handling; Survival; Intimidation,,10,16,18,14,13,11,7,14,False,0
5709,condescending_montalcini,Elf,Cleric,Life Domain,1,,,,1,1,,History; Insight; Medicine; Perception; Persuasion,,9,18,7,14,13,14,13,8,True,2
5710,hopeful_banzai,Elf,Ranger,,1,,,,1,1,,Athletics; Stealth; Investigation; Nature; Insight; Perception,,13,15,9,18,17,11,12,11,False,0
5711,silly_hertz,Tiefling,Wizard,,1,,,,1,1,CN,Investigation; Animal Handling; Medicine; Survival,,8,12,12,14,14,12,10,14,True,5
5712,trusting_williams,Tabaxi,Ranger,,1,,,,1,1,,Athletics; Stealth; Investigation; Nature; Animal Handling; Perception; Survival,,5,13,7,14,9,5,4,13,False,0
5713,serene_taussig,Loxodon,Druid,,1,,,,1,1,LG,Nature; Animal Handling; Insight; Medicine,,6,13,8,9,13,8,12,6,False,0
5714,stoic_brown,Half-Orc,Barbarian,,1,,,,1,1,CN,Athletics; Nature; Perception; Survival; Intimidation,,8,11,15,10,13,6,8,8,False,0
5715,adoring_torvalds,Tiefling,Warlock,The Great Old One,1,,,,1,1,,Athletics; Deception; Intimidation; Persuasion,,10,11,12,8,14,14,10,17,False,0
5716,recursing_roentgen,Elf,Druid,,1,,,,1,1,,Investigation; Perception,,10,12,10,14,14,14,15,8,False,0
5717,pensive_solomon,Dragonborn,Monk,,1,,,,1,1,NN,Acrobatics; Religion; Insight; Medicine,,9,14,15,15,12,10,14,9,False,0
5718,inspiring_meninsky,Yaun-Ti,Bard,,1,,,,1,1,,Insight; Medicine; Perception; Survival; Deception,,9,13,8,14,13,13,10,17,False,0
5719,hardcore_haibt,Halfling,Bard,,1,,,,1,1,,Acrobatics; Stealth; Deception; Performance; Persuasion,,8,14,8,16,10,8,15,16,False,0
5720,optimistic_thompson,Kenku,Monk,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; History; Insight; Perception,,10,16,8,16,14,10,16,10,False,0
5721,cool_cartwright,Elf,Ranger,,1,,,,1,1,,Acrobatics; Stealth; Investigation; Nature; Perception; Survival,,11,13,10,16,13,12,16,8,False,0
5722,xenodochial_dewdney,Halfling,Fighter,,1,,,,1,1,,Acrobatics; Stealth; Perception; Deception,,12,13,10,17,14,9,12,13,False,0
5723,infallible_robinson,Half-Elf,Ranger,,1,,,,1,1,,Athletics; Stealth; Nature; Animal Handling; Insight; Perception; Survival,,11,14,12,16,12,12,12,13,False,0
5724,wonderful_franklin,Elf,Wizard,,1,,,,1,1,,Sleight of Hand; Stealth; Arcana; Investigation; Perception,,8,13,10,16,14,16,10,8,True,10
5725,nifty_hugle,Turtle,Bard,,1,,,,1,1,,Acrobatics; History; Nature; Animal Handling; Survival; Performance,,9,11,15,10,12,11,13,15,False,0
5726,zen_volhard,Aarakocra,Ranger,,1,,,,1,1,,Athletics; Stealth; Investigation; Insight; Perception,,12,16,16,20,14,12,14,10,False,0
5727,sad_neumann,Aasimar,Barbarian,,1,,,,1,1,,Athletics; Perception; Survival; Intimidation,,14,12,16,10,14,8,8,17,False,0
5728,jolly_edison,Tiefling,Rogue,,1,,,,1,1,CG,Acrobatics; Sleight of Hand; Stealth; Investigation; Deception; Persuasion,,13,20,20,29,25,22,17,26,False,0
5729,xenodochial_bell,Elf,Ranger,,1,,,,1,1,,Stealth; Investigation; Insight; Perception; Survival,,8,14,13,17,6,11,12,14,False,0
5730,wonderful_beaver,Dragonborn,Warlock,The Great Old One,1,,,,1,1,CG,Athletics; Survival; Deception; Intimidation,,8,11,14,11,10,14,10,16,False,0
5731,stupefied_spence,Elf,Rogue,,1,,,,1,1,,Athletics; Stealth; History; Perception; Persuasion,,9,13,12,15,13,13,13,12,False,0
5732,elated_chaplygin,Kobold,Ranger,,1,,,,1,1,LN,Stealth; Investigation; Nature; Survival; Persuasion,,8,14,8,17,6,15,17,10,False,0
5733,confident_keller,Dragonborn,Fighter,,1,,,,1,1,,Acrobatics; Arcana; Perception; Persuasion,,12,13,18,15,14,12,12,16,False,0
5734,stupefied_herschel,Half-Elf,Wizard,,1,,,,1,1,,Arcana; History; Investigation; Insight; Perception; Persuasion,,8,12,10,14,14,16,10,12,False,0
5735,nifty_ganguly,Tiefling,Paladin,,1,,,,1,1,,Athletics; Religion; Intimidation; Persuasion,,11,10,12,9,12,11,10,19,False,0
5736,cranky_morse,Vedalken,Sorcerer,Phoenix,1,,,,1,1,,Sleight of Hand; Arcana; Religion; Insight; Deception; Persuasion,,7,12,12,15,13,16,12,13,False,0
5737,unruffled_shockley,Loxodon,Monk,,1,,,,1,1,,Athletics; Acrobatics; Stealth; Deception,,10,13,16,11,15,15,16,13,False,0
5738,pedantic_mcnulty,Warforged,Ranger,,1,,,,1,1,,Stealth; Nature; Insight; Perception; Survival,,12,14,17,17,14,11,12,7,False,0
5739,clever_robinson,Halfling,Sorcerer,Phoenix,1,,,,1,1,,Arcana; Insight; Deception; Persuasion,,7,13,13,16,12,15,11,8,False,0
5740,festive_allen,Elf,Cleric,Grave Domain,1,,,,1,1,,History; Religion; Insight; Medicine; Perception,,11,16,12,17,17,12,16,8,True,3
5741,awesome_elbakyan,Gnome,Wizard,,1,,,,1,1,,Arcana; History; Investigation; Insight,,7,13,8,16,12,16,13,10,True,9
5742,tender_northcutt,Firbolg,Cleric,Forge Domain,1,,,,1,1,,Athletics; Insight; Medicine; Perception,,10,18,16,8,14,8,17,10,True,2
5743,nifty_mendeleev,Half-Elf,Ranger,,1,,,,1,1,,Acrobatics; Nature; Animal Handling; Insight; Perception; Survival; Performance,,12,16,10,16,14,12,15,12,False,0
5744,youthful_sammet,Half-Elf,Wizard,,1,,,,1,1,,Arcana; History; Investigation; Insight; Perception; Persuasion,,8,12,10,14,14,16,10,12,False,0
5745,blissful_tesla,Elf,Rogue,,1,,,,1,1,,Sleight of Hand; Stealth; Investigation; Insight; Perception; Deception; Persuasion,,9,13,8,16,12,14,12,13,False,0
5746,thirsty_lehmann,Human,Ranger,,1,,,,1,1,,Athletics; Nature; Religion; Animal Handling; Perception; Survival,,12,14,12,16,14,12,12,8,False,0
5747,inspiring_curran,Warforged,Paladin,,1,,,,1,1,,Athletics; Insight; Medicine; Perception; Intimidation,,12,20,16,11,15,11,12,14,False,0
5748,magical_lumiere,Dwarf,Ranger,,1,,,,1,1,,Athletics; Stealth; Animal Handling; Perception; Survival,,13,13,13,15,15,9,15,9,False,0
5749,quizzical_rhodes,Halfling,Druid,,1,,,,1,1,,Nature; Religion; Animal Handling; Insight,,11,15,11,15,16,13,17,11,False,0
5750,objective_chaplygin,Half-Elf,Ranger,,1,,,,1,1,,Athletics; Stealth; Insight; Perception; Survival; Intimidation; Persuasion,,12,14,10,16,14,8,14,14,False,0
5751,musing_bhabha,Half-Elf,Bard,,1,,,,1,1,,Acrobatics; Investigation; Insight; Perception; Deception; Performance; Persuasion,,9,14,10,17,12,10,16,19,False,0
5752,elated_sinoussi,Eladrin,Bard,,1,,,,1,1,,Arcana; History; Investigation; Nature; Religion; Insight; Medicine; Perception; Deception; Performance; Persuasion,,9,15,12,18,12,17,18,16,False,0
5753,modest_williamson,Halfling,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Perception; Deception; Intimidation,,9,15,8,18,12,10,16,15,False,0
5754,cocky_burnell,Halfling,Wizard,,1,,,,1,1,,Arcana; Investigation; Insight; Perception,,7,13,8,16,12,14,14,11,False,0
5755,bold_hypatia,Human,Warlock,The Archfey,1,,,,1,1,,History; Nature; Religion; Insight,,11,12,10,15,16,12,14,17,False,0
5756,wizardly_driscoll,Half-Orc,Barbarian,,1,,,,1,1,,Athletics; Nature; Perception; Survival; Intimidation,,14,14,17,14,15,8,8,12,False,0
5757,magical_poincare,Tiefling,Rogue,,1,,,,1,1,,Acrobatics; Stealth; Animal Handling; Insight; Survival; Persuasion,,10,13,10,14,14,11,10,16,False,0
5758,lucid_dijkstra,Half-Orc,Bard,,1,,,,1,1,NG,Acrobatics; Arcana; Perception; Intimidation; Performance; Persuasion,,7,13,16,15,8,11,7,17,True,6
5759,loving_yonath,Half-Elf,Bard,,1,,,,1,1,,Acrobatics; Arcana; Perception; Performance; Persuasion,,10,13,8,16,14,10,10,17,False,0
5760,friendly_lederberg,Kenku,Monk,,1,,,,1,1,,Athletics; Acrobatics; Sleight of Hand; Stealth; History; Deception,,8,14,12,16,12,12,13,12,False,0
5761,bold_johnson,Dwarf,Cleric,Knowledge Domain,1,,,,1,1,,Stealth; Arcana; History; Religion; Medicine; Deception,,8,16,11,10,14,13,16,12,True,2
5762,lucid_ardinghelli,Gnome,Rogue,,1,,,,1,1,,Athletics; Stealth; Investigation; Insight; Perception; Persuasion,,9,14,12,16,13,16,10,8,False,0
5763,recursing_bhabha,Elf,Ranger,,1,,,,1,1,CG,Athletics; Stealth; Investigation; Nature; Perception; Survival,,12,15,12,18,14,12,18,13,False,0
5764,sad_wiles,Turtle,Barbarian,,1,,,,1,1,,Nature; Religion; Animal Handling; Medicine; Survival,,14,19,17,10,15,10,14,8,False,0
5765,eager_sammet,Tabaxi,Warlock,The Hexblade,1,,,,1,1,CN,Stealth; Arcana; Investigation; Perception; Deception; Intimidation,,8,11,6,10,10,14,13,16,True,4
5766,elegant_diffie,Human,Mystic,Order of the Awakened,1,,,,1,1,NN,Athletics; Nature; Insight; Survival; Deception; Intimidation; Persuasion,Great Weapon Master,10,14,18,15,14,18,11,16,False,0
5767,dazzling_cocks,Tiefling,Warlock,The Hexblade,1,,,,1,1,,Stealth; Investigation; Deception; Intimidation,,12,14,11,14,18,13,7,19,True,5
5768,elegant_goldwasser,Aasimar,Warlock,The Great Old One,1,,,,1,1,,Sleight of Hand; Stealth; Investigation; Deception,,10,12,14,14,14,8,9,16,False,0
5769,recursing_bhaskara,Gnome,Wizard,,1,,,,1,1,,Arcana; History; Investigation; Insight,,9,11,8,12,16,16,13,10,True,9
5770,confident_bose,Human,Rogue,,1,,,,1,1,,Sleight of Hand; Stealth; Insight; Deception; Intimidation; Persuasion,,9,13,14,17,12,15,10,15,False,0
5771,nifty_cray,Human,Rogue,,1,,,,1,1,,Sleight of Hand; Stealth; Insight; Perception; Deception; Performance; Persuasion,,9,15,12,19,13,17,15,18,False,0
5772,cool_colden,Centaur,Ranger,,1,,,,1,1,,Athletics; Stealth; Insight; Perception; Survival; Persuasion,,12,13,16,14,14,10,12,10,False,0
5773,charming_wu,Dragonborn,Cleric,Knowledge Domain,1,,,,1,1,,Arcana; History; Nature; Religion; Insight; Medicine,,9,17,16,13,12,11,17,13,True,2
5774,recursing_gould,Elf,Barbarian,,1,,,,1,1,,Athletics; Animal Handling; Perception; Survival; Intimidation,,14,15,15,17,14,11,14,14,False,0
5775,inspiring_bartik,Halfling,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Investigation; Insight; Perception,,11,15,12,19,17,15,11,12,False,0
5776,gracious_stallman,Tiefling,Sorcerer,Wild Magic,1,,,,1,1,,Sleight of Hand; Insight; Deception; Persuasion,,7,12,9,14,13,12,12,16,False,0
5777,infallible_gates,Half-Elf,Bard,,1,,,,1,1,,Acrobatics; Stealth; History; Investigation; Performance; Persuasion,,7,12,10,14,10,15,10,17,False,0
5778,jovial_almeida,Half-Elf,Sorcerer,Draconic Bloodline,1,,,,1,1,NG,Arcana; Investigation; Insight; Perception; Survival; Persuasion,,9,14,10,12,12,15,11,16,False,0
5779,eloquent_jones,Kenku,Warlock,The Great Old One,1,,,,1,1,,Sleight of Hand; Arcana; History; Investigation; Deception; Intimidation,,10,13,12,14,15,9,9,15,True,2
5780,reverent_chaplygin,Aasimar,Paladin,,1,,,,1,1,,Athletics; Animal Handling; Survival; Intimidation,,13,18,17,14,16,12,16,18,False,0
5781,frosty_bose,Aasimar,Paladin,,1,,,,1,1,,Animal Handling; Survival; Intimidation; Persuasion,,11,16,15,12,13,10,11,15,False,0
5782,cool_chatelet,Dragonborn,Sorcerer,Draconic Bloodline,1,,,,1,1,,Athletics; Arcana; Animal Handling; Intimidation; Persuasion,,4,15,12,14,17,10,12,18,False,0
5783,kind_bhabha,Elf,Cleric,Life Domain,1,,,,1,1,,Religion; Insight; Medicine; Perception; Persuasion,,11,18,14,20,16,12,17,15,True,6
5784,upbeat_hamilton,Goliath,Paladin,,1,,,,1,1,,Athletics; Religion; Insight; Medicine; Intimidation,,12,18,17,12,15,13,10,8,False,0
5785,mystifying_lamport,Aasimar,Paladin,,1,,,,1,1,,Sleight of Hand; Stealth; Intimidation; Persuasion,,6,16,15,11,10,10,11,17,False,0
5786,ecstatic_meitner,Human,Fighter,,1,,,,1,1,LN,Athletics; Animal Handling; Insight; Survival; Intimidation,Polearm Master,12,16,16,14,14,8,12,10,False,0
5787,elastic_aryabhata,,Warlock,The Great Old One,1,,,,1,1,CN,Arcana; Investigation; Animal Handling; Perception; Survival,,10,13,8,15,14,12,10,16,True,8
5788,gracious_perlman,Goliath,Cleric,War Domain,1,,,,1,1,,Athletics; Religion; Insight; Survival,,10,18,15,12,15,10,15,8,True,2
5789,thirsty_cocks,Minotaur,Paladin,,1,,,,1,1,NG,Athletics; Religion; Intimidation; Persuasion,,11,18,16,12,12,10,8,15,False,0
5790,modest_lederberg,Human,Wizard,,1,,,,1,1,NN,Arcana; History; Investigation; Insight,,8,12,12,14,14,16,13,12,True,8
5791,adoring_spence,Turtle,Fighter,,1,,,,1,1,NN,Athletics; Insight; Perception; Survival; Persuasion,,12,17,17,12,14,12,10,10,True,3
5792,epic_knuth,Dwarf,Cleric,Light Domain,1,,,,1,1,,Religion; Insight; Medicine; Persuasion,,12,17,15,13,16,12,18,11,True,3
5793,lucid_goldwasser,Dwarf,Cleric,Tempest Domain,1,,,,1,1,,Athletics; Medicine; Perception; Survival,,12,18,16,13,16,12,18,12,True,2
5794,romantic_chaum,Elf,Wizard,,1,,,,1,1,LN,Arcana; History; Investigation; Insight; Perception,,9,14,11,18,16,18,13,15,True,10
5795,laughing_chatelet,Dwarf,Bard,,1,,,,1,1,,Sleight of Hand; Arcana; Investigation; Performance; Persuasion,,4,12,15,13,9,10,11,15,False,0
5796,hopeful_lamarr,Elf,Bard,,1,,,,1,1,,Sleight of Hand; Arcana; Investigation; Perception; Performance; Persuasion,,5,14,13,16,8,13,10,15,False,0
5797,optimistic_vaughan,Tiefling,Bard,,1,,,,1,1,,Sleight of Hand; Arcana; Investigation; Performance; Persuasion,,4,13,13,14,8,13,10,17,False,0
5798,distracted_mcnulty,Aasimar,Wizard,,1,,,,1,1,CG,Arcana; Investigation; Insight; Medicine,,8,11,8,12,14,14,14,14,False,0
5799,cranky_vaughan,Human,Paladin,,1,,,,1,1,,Athletics; Religion; Insight; Perception; Intimidation,Shield Master,11,18,16,10,12,9,10,16,False,0
5800,inspiring_shaw,Gnome,Warlock,The Great Old One,1,,,,1,1,,Arcana; History; Deception; Intimidation,,8,12,11,12,12,13,11,14,True,4
5801,frosty_keldysh,Dwarf,Fighter,,1,,,,1,1,,Athletics; Perception; Survival; Intimidation,,13,18,17,13,16,10,12,8,False,0
5802,naughty_proskuriakova,Tabaxi,Rogue,,1,,,,1,1,,Sleight of Hand; Stealth; Investigation; Insight; Perception; Deception; Intimidation; Persuasion,,10,14,8,17,14,10,12,14,False,0
5803,stoic_napier,Tiefling,Monk,,1,,,,1,1,,Acrobatics; Stealth; Arcana; History,,8,16,13,16,10,12,17,8,False,0
5804,vigilant_gates,Gnome,Wizard,,1,,,,1,1,,Athletics; History; Medicine; Perception,,8,12,8,14,15,16,12,10,False,0
5805,nostalgic_blackburn,Kenku,Fighter,,1,,,,1,1,LN,Athletics; Acrobatics; Stealth; Survival,,12,15,9,20,15,13,15,15,False,0
5806,mystifying_keller,Kenku,Fighter,,1,,,,1,1,NN,Athletics; Acrobatics; Stealth; Survival,,12,16,9,18,15,13,14,15,False,0
5807,vigilant_keller,Half-Orc,Paladin,,1,,,,1,1,CG,Athletics; Insight; Survival; Intimidation; Persuasion,,7,16,15,8,9,6,5,14,False,0
5808,objective_banach,Aasimar,Monk,,1,,,,1,1,NG,Acrobatics; Religion; Insight; Medicine,,11,14,8,15,16,8,15,10,False,0
5809,infallible_agnesi,Human,Wizard,,1,,,,1,1,,Arcana; History; Religion; Medicine,,7,11,12,13,12,16,14,12,False,0
5810,heuristic_fermat,Dwarf,Fighter,,1,,,,1,1,,Athletics; Animal Handling; Perception; Intimidation,,12,18,18,11,15,11,12,10,False,0
5811,stupefied_burnell,Dragonborn,Warlock,The Archfey,1,,,,1,1,,Arcana; History; Investigation; Persuasion,,9,13,12,15,13,13,14,16,False,0
5812,zen_fermi,Half-Elf,Bard,,1,,,,1,1,,Acrobatics; Arcana; Insight; Perception; Deception; Performance; Persuasion,,10,15,10,18,14,14,12,18,False,0
5813,eager_almeida,Halfling,Rogue,,1,,,,1,1,,Athletics; Sleight of Hand; Stealth; Investigation; Perception; Deception,,9,15,9,19,13,14,15,14,False,0
5814,awesome_tesla,Dragonborn,Paladin,,1,,,,1,1,LN,Athletics; Insight; Medicine; Intimidation,,12,16,16,12,14,10,10,13,False,0
5815,suspicious_robinson,Human,Ranger,,1,,,,1,1,,Sleight of Hand; Stealth; Insight; Survival; Deception,,17,16,15,16,11,9,13,14,False,0
5816,sleepy_hamilton,Halfling,Bard,,1,,,,1,1,,Acrobatics; Stealth; Perception; Survival; Performance,,8,15,9,18,11,6,10,18,False,0
5817,determined_meitner,Gnome,Rogue,,1,,,,1,1,CG,Sleight of Hand; Stealth; Insight; Perception; Deception; Persuasion,,11,15,11,18,16,11,9,13,False,0
5818,hardcore_lehmann,Dwarf,Barbarian,,1,,,,1,1,,Nature; Insight; Perception; Survival,,16,14,15,12,17,8,10,12,False,0
5819,nervous_stonebraker,Goliath,Paladin,,1,,,,1,1,,Athletics; Animal Handling; Insight; Survival; Intimidation,,13,18,16,8,16,10,10,14,False,0
5820,lucid_keldysh,Centaur,Barbarian,,1,,,,1,1,,Nature; Perception; Survival; Intimidation; Persuasion,,14,14,16,15,14,11,14,10,False,0
5821,admiring_wright,Tiefling,Bard,,1,,,,1,1,,Acrobatics; History; Insight; Performance; Persuasion,,9,12,10,13,12,12,12,17,False,0
5822,romantic_mendeleev,Tiefling,Warlock,The Fiend,1,,,,1,1,,Sleight of Hand; Arcana; Deception; Intimidation,,10,12,8,12,15,14,8,17,True,5
5823,pedantic_beaver,Eladrin,Sorcerer,Wild Magic,1,,,,1,1,,Arcana; Insight; Perception; Intimidation,,6,13,10,16,10,15,11,13,False,0
5824,inspiring_ellis,Human,Cleric,Tempest Domain,1,,,,1,1,,Athletics; Insight; Medicine; Perception; Survival,Magic Initiate,11,18,16,13,16,11,16,10,True,8
5825,cranky_matsumoto,Half-Elf,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Deception; Intimidation; Performance; Persuasion,,10,14,8,16,14,12,10,16,False,0
5826,flamboyant_wescoff,Aasimar,Monk,,1,,,,1,1,,Athletics; Acrobatics; Insight; Perception,,9,15,10,15,13,8,16,12,False,0
5827,nervous_feynman,Human,Paladin,,1,,,,1,1,,Athletics; Acrobatics; History; Medicine; Persuasion,Sentinel,13,18,13,16,16,11,10,16,False,0
5828,wonderful_chatterjee,,Druid,,1,,,,1,1,,Nature; Religion; Animal Handling; Medicine,,10,15,8,14,14,13,16,10,True,6
5829,amazing_greider,Half-Orc,Cleric,Grave Domain,1,,,,1,1,,History; Investigation; Insight; Survival; Intimidation,,10,16,14,10,15,13,15,8,True,3
5830,eager_kowalevski,Half-Elf,Bard,,1,,,,1,1,,Athletics; Nature; Religion; Animal Handling; Medicine; Survival; Performance,,8,12,12,12,15,13,7,10,False,0
5831,flamboyant_buck,Human,Warlock,The Great Old One,1,,,,1,1,NG,Arcana; History; Investigation; Perception; Persuasion,Observant,9,11,8,10,12,16,12,16,True,4
5832,vigorous_elbakyan,Human,Ranger,,1,,,,1,1,,Sleight of Hand; Stealth; Insight; Perception; Deception,Lucky,9,14,12,16,12,10,12,13,False,0
5833,condescending_noether,Elf,Mystic,Order of the Nomad,1,,,,1,1,,Athletics; Arcana; Nature; Insight; Perception,,6,14,11,17,13,15,12,11,False,0
5834,jovial_cartwright,Minotaur,Cleric,War Domain,1,,,,1,1,,Insight; Medicine; Perception; Intimidation; Persuasion,,10,18,17,8,14,10,15,10,True,2
5835,frosty_albattani,Elf,Wizard,,1,,,,1,1,CG,Arcana; Religion; Insight; Perception,,6,12,10,14,11,15,10,15,True,10
5836,gallant_gauss,Dwarf,Cleric,Forge Domain,1,,,,1,1,,History; Religion; Insight; Persuasion,,11,18,16,8,16,10,14,12,True,2
5837,romantic_babbage,Triton,Paladin,,1,,,,1,1,LG,Athletics; Religion; Insight; Persuasion,,13,16,16,8,16,8,8,16,False,0
5838,heuristic_wing,Half-Elf,Sorcerer,Divine Soul,1,,,,1,1,NG,Arcana; Religion; Insight; Deception; Persuasion,,7,12,8,14,12,10,16,16,True,7
5839,cool_raman,Human,Paladin,,1,,,,1,1,,Athletics; Religion; Insight; Intimidation,Heavy Armor Master,12,18,15,12,14,10,10,16,False,0
5840,compassionate_banzai,Elf,Rogue,,1,,,,1,1,NG,Sleight of Hand; Stealth; Insight; Perception; Intimidation; Performance; Persuasion,,9,13,8,16,12,11,12,16,False,0
5841,trusting_keller,Aasimar,Paladin,,1,,,,1,1,,Athletics; Arcana; Religion; Persuasion,,12,16,15,12,14,8,10,16,False,0
5842,quizzical_chaplygin,Aasimar,Bard,,1,,,,1,1,,Arcana; Animal Handling; Survival; Deception; Persuasion,,10,11,8,5,14,17,8,18,False,0
5843,pensive_williams,Elf,Cleric,Nature Domain,1,,,,1,1,CN,Sleight of Hand; Stealth; History; Animal Handling; Insight; Perception,,10,16,10,16,15,12,14,8,True,8
5844,suspicious_allen,Kalashtar,Cleric,Trickery Domain,1,,,,1,1,LN,Stealth; Insight; Deception; Persuasion,,9,15,8,14,12,12,16,14,True,5
5845,mystifying_turing,Goliath,Fighter,,1,,,,1,1,NN,Athletics; Stealth; Perception; Deception; Intimidation,,14,18,20,17,18,13,12,15,False,0
5846,laughing_sutherland,Human,Monk,,1,,,,1,1,NN,Acrobatics; Sleight of Hand; Stealth; Insight; Deception,Mage Slayer,8,16,10,16,10,12,16,9,False,0
5847,musing_colden,Lizardfolk,Druid,,1,,,,1,1,NN,Stealth; Nature; Animal Handling; Insight; Medicine; Perception,,10,13,10,14,14,13,16,8,False,0
5848,lucid_hawking,Minotaur,Fighter,,1,,,,1,1,,Athletics; Insight; Perception; Survival; Intimidation,,12,19,17,10,15,14,10,8,False,0
5849,gracious_rhodes,Tiefling,Bard,,1,,,,1,1,,Acrobatics; Sleight of Hand; Insight; Perception; Performance,,9,13,10,14,12,14,10,16,False,0
5850,cocky_galois,Elf,Paladin,,1,,,,1,1,,Athletics; Medicine; Perception; Deception; Persuasion,,9,16,15,12,9,14,13,13,False,0
5851,determined_mccarthy,Minotaur,Barbarian,,1,,,,1,1,,Athletics; Perception; Survival; Intimidation,,15,15,16,14,16,8,10,10,False,0
5852,affectionate_shaw,Elf,Cleric,Life Domain,1,,,,1,1,LG,History; Insight; Medicine; Perception; Persuasion,,10,18,13,14,14,10,16,8,True,5
5853,tender_ganguly,Tiefling,Warlock,The Archfey,1,,,,1,1,NE,Arcana; Nature; Insight; Perception,,9,13,13,14,12,11,8,17,True,4
5854,confident_brattain,Dwarf,Paladin,,1,,,,1,1,,Athletics; Religion; Intimidation; Persuasion,,13,18,15,12,15,10,8,15,True,2
5855,eager_tesla,Half-Elf,Druid,,1,,,,1,1,,Nature; Religion; Medicine; Perception,,7,13,8,15,14,13,15,12,False,0
5856,fervent_faraday,Turtle,Ranger,,1,,,,1,1,LN,History; Investigation; Nature; Insight; Perception; Survival,,12,17,15,14,15,15,18,11,False,0
5857,mystifying_pike,Elf,Rogue,,1,,,,1,1,LN,Sleight of Hand; Stealth; Investigation; Insight; Perception; Deception; Persuasion,,11,15,12,18,16,14,10,16,False,0
